counter,discarded,gen_time,arrival_time,discard_time,prod_time
0,1,288.54,288.54,288.767,-1
5,0,285.241,285.241,-1,288.896
2,1,288.767,288.767,289.233,-1
5,0,286.667,286.667,-1,289.31
1,1,289.31,289.31,290.255,-1
1,1,289.233,289.233,290.306,-1
3,1,288.312,288.312,290.432,-1
5,0,288.512,288.512,-1,290.693
1,1,290.432,290.432,290.961,-1
0,1,290.693,290.693,291.283,-1
5,0,290.255,290.255,-1,291.673
2,1,290.961,290.961,292.08,-1
2,1,291.283,291.283,292.406,-1
5,0,288.896,288.896,-1,292.449
5,0,290.306,290.306,-1,293.473
5,0,292.08,292.08,-1,294.011
5,0,291.673,291.673,-1,294.523
1,1,294.523,294.523,294.584,-1
5,0,292.406,292.406,-1,294.719
5,0,293.473,293.473,-1,295.701
3,1,292.449,292.449,295.787,-1
5,0,294.584,294.584,-1,295.956
5,0,294.011,294.011,-1,296.731
2,1,295.787,295.787,296.783,-1
5,0,294.719,294.719,-1,296.787
0,1,296.783,296.783,297.666,-1
2,1,296.787,296.787,298.15,-1
5,0,295.701,295.701,-1,298.418
5,0,296.731,296.731,-1,298.498
5,0,295.956,295.956,-1,298.923
5,0,298.498,298.498,-1,300.296
2,1,298.15,298.15,300.313,-1
5,0,297.666,297.666,-1,300.638
0,1,300.638,300.638,301.231,-1
2,1,300.313,300.313,301.46,-1
5,0,298.418,298.418,-1,301.871
5,0,298.923,298.923,-1,301.89
5,0,300.296,300.296,-1,302.416
5,0,301.46,301.46,-1,303.33
1,1,302.416,302.416,303.485,-1
5,0,301.871,301.871,-1,304.119
5,0,301.231,301.231,-1,304.492
0,1,304.492,304.492,304.543,-1
5,0,303.33,303.33,-1,304.581
5,0,301.89,301.89,-1,305.397
1,1,304.543,304.543,305.866,-1
5,0,303.485,303.485,-1,306.114
5,0,304.119,304.119,-1,306.185
5,0,304.581,304.581,-1,306.641
5,0,305.397,305.397,-1,306.672
3,1,306.185,306.185,308.208,-1
5,0,306.114,306.114,-1,308.262
5,0,306.641,306.641,-1,308.621
5,0,305.866,305.866,-1,309.384
5,0,306.672,306.672,-1,310.074
3,1,308.621,308.621,310.606,-1
5,0,308.262,308.262,-1,311.018
5,0,308.208,308.208,-1,311.957
0,1,311.957,311.957,312.284,-1
5,0,309.384,309.384,-1,312.287
5,0,310.606,310.606,-1,312.505
5,0,310.074,310.074,-1,313.352
5,0,312.287,312.287,-1,313.679
1,1,312.284,312.284,313.83,-1
5,0,311.018,311.018,-1,314.186
5,0,313.83,313.83,-1,315.119
5,0,312.505,312.505,-1,315.156
5,0,313.352,313.352,-1,315.195
0,1,315.195,315.195,315.753,-1
3,1,313.679,313.679,316.018,-1
5,0,315.156,315.156,-1,316.553
1,1,315.119,315.119,316.665,-1
5,0,314.186,314.186,-1,317.067
5,0,316.018,316.018,-1,318.349
5,0,315.753,315.753,-1,318.595
5,0,316.665,316.665,-1,318.999
5,0,316.553,316.553,-1,319.738
5,0,317.067,317.067,-1,319.882
2,1,318.349,318.349,319.95,-1
5,0,318.595,318.595,-1,321.404
5,0,318.999,318.999,-1,321.698
0,1,321.404,321.404,321.888,-1
5,0,319.882,319.882,-1,322.67
5,0,319.738,319.738,-1,323.323
2,1,321.698,321.698,323.47,-1
1,1,322.67,322.67,323.529,-1
5,0,319.95,319.95,-1,323.575
3,1,323.47,323.47,324.752,-1
5,0,323.575,323.575,-1,325.435
5,0,321.888,321.888,-1,325.522
5,0,324.752,324.752,-1,325.984
5,0,323.323,323.323,-1,326.316
0,1,326.316,326.316,326.715,-1
2,1,325.435,325.435,326.878,-1
5,0,323.529,323.529,-1,327.307
5,0,325.522,325.522,-1,328.002
5,0,325.984,325.984,-1,328.062
5,0,326.878,326.878,-1,328.406
1,1,328.062,328.062,329.599,-1
5,0,326.715,326.715,-1,330.108
5,0,327.307,327.307,-1,330.169
5,0,328.002,328.002,-1,330.729
5,0,328.406,328.406,-1,331.276
5,0,330.108,330.108,-1,331.755
0,1,331.755,331.755,332.089,-1
5,0,329.599,329.599,-1,332.706
5,0,330.169,330.169,-1,332.79
5,0,330.729,330.729,-1,333.292
5,0,331.276,331.276,-1,333.342
1,1,332.79,332.79,334.552,-1
5,0,332.089,332.089,-1,334.96
5,0,333.342,333.342,-1,336.278
5,0,332.706,332.706,-1,336.741
5,0,333.292,333.292,-1,336.883
5,0,334.552,334.552,-1,337.527
5,0,334.96,334.96,-1,338.422
5,0,336.278,336.278,-1,338.565
5,0,336.883,336.883,-1,339.356
5,0,336.741,336.741,-1,339.484
4,1,337.527,337.527,340.344,-1
5,0,338.565,338.565,-1,340.925
5,0,338.422,338.422,-1,341.163
1,1,341.163,341.163,341.652,-1
5,0,339.484,339.484,-1,341.801
5,0,339.356,339.356,-1,341.961
5,0,340.925,340.925,-1,343.425
5,0,341.961,341.961,-1,343.702
5,0,341.801,341.801,-1,343.819
5,0,341.652,341.652,-1,343.823
5,0,340.344,340.344,-1,343.841
5,0,343.702,343.702,-1,345.449
0,1,345.449,345.449,345.636,-1
5,0,343.819,343.819,-1,345.723
5,0,343.823,343.823,-1,345.897
4,1,343.425,343.425,346.466,-1
4,1,343.841,343.841,346.729,-1
4,1,345.723,345.723,347.965,-1
5,0,345.636,345.636,-1,348.475
5,0,345.897,345.897,-1,348.739
5,0,346.729,346.729,-1,348.763
5,0,346.466,346.466,-1,349.484
5,0,347.965,347.965,-1,350.144
0,1,350.144,350.144,350.77,-1
5,0,348.475,348.475,-1,351.095
2,1,349.484,349.484,351.169,-1
1,1,350.77,350.77,351.211,-1
1,1,351.211,351.211,351.501,-1
5,0,348.763,348.763,-1,351.582
5,0,348.739,348.739,-1,351.759
2,1,351.501,351.501,352.569,-1
1,1,351.759,351.759,352.822,-1
2,1,351.582,351.582,353.128,-1
4,1,351.169,351.169,353.354,-1
5,0,351.095,351.095,-1,353.447
2,1,352.822,352.822,354.326,-1
5,0,352.569,352.569,-1,355.442
5,0,353.447,353.447,-1,355.87
1,1,354.326,354.326,355.999,-1
5,0,353.128,353.128,-1,356.257
5,0,353.354,353.354,-1,356.632
5,0,355.442,355.442,-1,358.623
5,0,355.87,355.87,-1,358.74
5,0,355.999,355.999,-1,359.02
5,0,356.632,356.632,-1,359.423
0,1,358.74,358.74,359.6,-1
5,0,356.257,356.257,-1,359.764
1,1,358.623,358.623,359.893,-1
3,1,359.423,359.423,360.275,-1
0,1,360.275,360.275,360.532,-1
2,1,359.02,359.02,360.839,-1
5,0,359.6,359.6,-1,362.16
3,1,359.764,359.764,362.39,-1
5,0,359.893,359.893,-1,362.962
5,0,360.532,360.532,-1,363.16
5,0,362.16,362.16,-1,363.897
0,1,362.962,362.962,363.914,-1
5,0,360.839,360.839,-1,364.165
5,0,363.16,363.16,-1,364.329
5,0,363.914,363.914,-1,364.959
5,0,362.39,362.39,-1,365.267
1,1,364.329,364.329,365.493,-1
5,0,363.897,363.897,-1,365.692
2,1,365.267,365.267,367.262,-1
5,0,364.959,364.959,-1,367.367
5,0,364.165,364.165,-1,367.449
5,0,365.493,365.493,-1,368.235
3,1,365.692,365.692,368.304,-1
1,1,367.367,367.367,368.384,-1
0,1,368.304,368.304,368.821,-1
1,1,368.235,368.235,368.883,-1
1,1,367.449,367.449,369.215,-1
2,1,367.262,367.262,369.957,-1
3,1,368.821,368.821,370.235,-1
5,0,368.384,368.384,-1,370.776
5,0,369.215,369.215,-1,371.148
5,0,368.883,368.883,-1,371.352
1,1,370.776,370.776,371.902,-1
4,1,369.957,369.957,372.474,-1
5,0,370.235,370.235,-1,372.852
4,1,371.148,371.148,373.277,-1
1,1,372.474,372.474,373.802,-1
0,1,373.802,373.802,373.873,-1
0,1,373.873,373.873,374.493,-1
5,0,371.352,371.352,-1,374.583
5,0,371.902,371.902,-1,374.597
1,1,374.583,374.583,374.773,-1
5,0,372.852,372.852,-1,375.281
2,1,374.493,374.493,375.633,-1
3,1,374.773,374.773,376.877,-1
5,0,373.277,373.277,-1,377.373
5,0,374.597,374.597,-1,377.443
3,1,375.633,375.633,377.644,-1
5,0,376.877,376.877,-1,378.752
5,0,375.281,375.281,-1,378.968
5,0,377.644,377.644,-1,379.599
5,0,377.373,377.373,-1,380.407
5,0,377.443,377.443,-1,381.032
5,0,378.752,378.752,-1,381.106
2,1,381.106,381.106,381.457,-1
5,0,378.968,378.968,-1,381.513
3,1,380.407,380.407,381.934,-1
5,0,379.599,379.599,-1,381.986
2,1,381.934,381.934,383.56,-1
5,0,381.032,381.032,-1,383.622
5,0,381.513,381.513,-1,383.675
5,0,381.457,381.457,-1,384.383
5,0,381.986,381.986,-1,384.47
5,0,383.56,383.56,-1,384.984
5,0,383.622,383.622,-1,386.944
4,1,384.383,384.383,387.077,-1
4,1,384.47,384.47,387.188,-1
5,0,383.675,383.675,-1,387.205
5,0,384.984,384.984,-1,387.298
5,0,387.077,387.077,-1,388.23
5,0,387.188,387.188,-1,389.579
5,0,387.205,387.205,-1,389.611
5,0,386.944,386.944,-1,389.885
0,1,389.579,389.579,389.922,-1
5,0,388.23,388.23,-1,390.246
5,0,387.298,387.298,-1,390.366
1,1,389.922,389.922,390.542,-1
0,1,389.885,389.885,390.764,-1
5,0,389.611,389.611,-1,391.856
3,1,390.366,390.366,392.071,-1
5,0,390.542,390.542,-1,392.505
5,0,390.764,390.764,-1,392.982
5,0,390.246,390.246,-1,393.025
0,1,393.025,393.025,393.489,-1
5,0,391.856,391.856,-1,394.321
2,1,393.489,393.489,394.858,-1
5,0,392.071,392.071,-1,395.032
5,0,392.505,392.505,-1,395.109
0,1,394.858,394.858,395.138,-1
5,0,392.982,392.982,-1,395.175
5,0,395.109,395.109,-1,396.225
5,0,394.321,394.321,-1,396.422
2,1,395.138,395.138,396.698,-1
1,1,396.698,396.698,396.981,-1
5,0,395.175,395.175,-1,397.013
5,0,395.032,395.032,-1,397.243
1,1,397.243,397.243,398.139,-1
5,0,396.225,396.225,-1,399.023
3,1,397.013,397.013,399.562,-1
5,0,396.422,396.422,-1,399.796
5,0,396.981,396.981,-1,400.262
0,1,399.796,399.796,400.517,-1
5,0,398.139,398.139,-1,401.079
5,0,399.562,399.562,-1,401.912
5,0,399.023,399.023,-1,402.29
5,0,400.262,400.262,-1,402.298
5,0,400.517,400.517,-1,403.081
5,0,401.912,401.912,-1,403.779
1,1,402.29,402.29,403.85,-1
5,0,403.85,403.85,-1,404.688
5,0,401.079,401.079,-1,404.824
5,0,402.298,402.298,-1,406.021
5,0,403.779,403.779,-1,406.081
1,1,406.021,406.021,406.464,-1
4,1,403.081,403.081,406.936,-1
5,0,404.824,404.824,-1,407.538
5,0,404.688,404.688,-1,407.66
5,0,406.081,406.081,-1,408.733
5,0,406.936,406.936,-1,409.31
5,0,406.464,406.464,-1,409.33
5,0,407.538,407.538,-1,409.371
0,1,408.733,408.733,409.417,-1
0,1,409.371,409.371,409.603,-1
1,1,409.31,409.31,410.44,-1
3,1,409.33,409.33,410.782,-1
5,0,407.66,407.66,-1,410.816
5,0,409.417,409.417,-1,411.597
5,0,409.603,409.603,-1,411.738
3,1,411.738,411.738,413.584,-1
5,0,410.816,410.816,-1,413.591
5,0,410.44,410.44,-1,413.829
3,1,411.597,411.597,414.009,-1
5,0,410.782,410.782,-1,414.353
5,0,413.584,413.584,-1,415.02
1,1,414.353,414.353,415.487,-1
2,1,413.591,413.591,416.02,-1
2,1,414.009,414.009,416.348,-1
5,0,413.829,413.829,-1,416.798
5,0,415.02,415.02,-1,417.951
0,1,417.951,417.951,418.186,-1
5,0,415.487,415.487,-1,418.285
5,0,416.348,416.348,-1,419.188
5,0,416.02,416.02,-1,419.356
5,0,418.285,418.285,-1,419.407
5,0,416.798,416.798,-1,419.487
5,0,418.186,418.186,-1,420.779
5,0,419.407,419.407,-1,420.95
2,1,419.356,419.356,421.169,-1
5,0,419.188,419.188,-1,421.848
5,0,419.487,419.487,-1,422.323
5,0,420.779,420.779,-1,422.833
5,0,421.848,421.848,-1,423.65
0,1,422.833,422.833,423.682,-1
4,1,421.169,421.169,424.1,-1
5,0,420.95,420.95,-1,424.161
2,1,423.65,423.65,424.517,-1
2,1,423.682,423.682,424.951,-1
5,0,422.323,422.323,-1,425.104
5,0,424.1,424.1,-1,425.391
2,1,424.951,424.951,425.678,-1
5,0,424.161,424.161,-1,425.962
5,0,424.517,424.517,-1,426.335
5,0,425.678,425.678,-1,427.739
5,0,425.962,425.962,-1,427.867
5,0,425.391,425.391,-1,428.144
2,1,426.335,426.335,428.252,-1
2,1,428.144,428.144,428.359,-1
5,0,425.104,425.104,-1,428.75
1,1,428.252,428.252,428.918,-1
5,0,428.359,428.359,-1,429.006
4,1,427.867,427.867,430.066,-1
5,0,427.739,427.739,-1,430.599
5,0,428.918,428.918,-1,431.298
5,0,428.75,428.75,-1,431.298
5,0,429.006,429.006,-1,431.513
2,1,430.066,430.066,431.689,-1
2,1,430.599,430.599,431.86,-1
1,1,431.298,431.298,432.122,-1
3,1,431.513,431.513,433.417,-1
5,0,431.298,431.298,-1,434.154
5,0,431.86,431.86,-1,434.877
5,0,432.122,432.122,-1,434.949
5,0,431.689,431.689,-1,435.155
0,1,435.155,435.155,435.22,-1
1,1,434.877,434.877,435.748,-1
2,1,434.154,434.154,435.926,-1
0,1,435.926,435.926,436.422,-1
2,1,435.748,435.748,436.783,-1
5,0,433.417,433.417,-1,436.786
5,0,434.949,434.949,-1,436.889
5,0,435.22,435.22,-1,437.624
5,0,436.422,436.422,-1,438.788
5,0,436.889,436.889,-1,438.811
1,1,438.788,438.788,438.869,-1
5,0,436.786,436.786,-1,439.097
4,1,436.783,436.783,439.327,-1
5,0,437.624,437.624,-1,440.612
5,0,439.097,439.097,-1,441.037
4,1,438.869,438.869,441.296,-1
2,1,440.612,440.612,441.526,-1
5,0,438.811,438.811,-1,441.755
3,1,439.327,439.327,442.047,-1
3,1,441.526,441.526,443.38,-1
3,1,441.296,441.296,443.414,-1
5,0,442.047,442.047,-1,443.961
5,0,441.755,441.755,-1,444.079
5,0,441.037,441.037,-1,444.262
2,1,443.38,443.38,445.36,-1
5,0,443.961,443.961,-1,445.602
4,1,443.414,443.414,445.971,-1
5,0,444.079,444.079,-1,446.676
5,0,444.262,444.262,-1,446.771
5,0,445.36,445.36,-1,447.164
0,1,446.771,446.771,447.325,-1
5,0,445.971,445.971,-1,448.175
5,0,445.602,445.602,-1,448.568
5,0,447.164,447.164,-1,448.617
0,1,448.617,448.617,449.131,-1
5,0,446.676,446.676,-1,450.078
5,0,447.325,447.325,-1,450.133
4,1,448.175,448.175,450.188,-1
2,1,450.133,450.133,451.241,-1
3,1,450.078,450.078,451.411,-1
5,0,449.131,449.131,-1,451.421
5,0,448.568,448.568,-1,451.658
4,1,450.188,450.188,452.124,-1
0,1,451.241,451.241,452.17,-1
1,1,451.411,451.411,452.655,-1
5,0,451.421,451.421,-1,453.293
5,0,452.124,452.124,-1,453.591
4,1,452.655,452.655,454.273,-1
5,0,451.658,451.658,-1,454.413
2,1,454.273,454.273,454.869,-1
5,0,452.17,452.17,-1,455.242
0,1,454.869,454.869,455.44,-1
5,0,453.293,453.293,-1,456.271
5,0,453.591,453.591,-1,456.698
3,1,454.413,454.413,456.907,-1
5,0,455.44,455.44,-1,457.158
5,0,455.242,455.242,-1,457.515
3,1,456.698,456.698,458.626,-1
5,0,456.271,456.271,-1,458.942
5,0,457.158,457.158,-1,459.754
5,0,456.907,456.907,-1,460.002
0,1,460.002,460.002,460.293,-1
2,1,458.942,458.942,460.719,-1
5,0,458.626,458.626,-1,460.864
5,0,457.515,457.515,-1,461.209
0,1,461.209,461.209,461.576,-1
5,0,459.754,459.754,-1,461.875
1,1,461.875,461.875,462.489,-1
5,0,460.293,460.293,-1,463.119
5,0,460.719,460.719,-1,463.582
5,0,460.864,460.864,-1,463.741
5,0,461.576,461.576,-1,464.167
2,1,462.489,462.489,464.563,-1
5,0,463.741,463.741,-1,464.803
5,0,463.119,463.119,-1,465.215
2,1,464.563,464.563,465.567,-1
5,0,463.582,463.582,-1,465.819
2,1,464.803,464.803,466.181,-1
3,1,464.167,464.167,466.257,-1
1,1,465.819,465.819,466.274,-1
2,1,466.257,466.257,466.497,-1
5,0,465.215,465.215,-1,468.827
5,0,466.497,466.497,-1,468.928
5,0,465.567,465.567,-1,468.95
5,0,466.181,466.181,-1,469.083
0,1,469.083,469.083,469.191,-1
5,0,466.274,466.274,-1,469.707
2,1,468.928,468.928,470.423,-1
5,0,469.191,469.191,-1,471.279
5,0,468.95,468.95,-1,471.45
4,1,468.827,468.827,471.869,-1
5,0,469.707,469.707,-1,472.337
5,0,471.45,471.45,-1,472.871
5,0,470.423,470.423,-1,472.939
1,1,472.337,472.337,473.818,-1
5,0,471.279,471.279,-1,473.924
5,0,471.869,471.869,-1,474.206
2,1,472.939,472.939,474.217,-1
5,0,472.871,472.871,-1,474.599
1,1,473.924,473.924,474.627,-1
2,1,473.818,473.818,475.961,-1
5,0,474.599,474.599,-1,476.648
5,0,474.217,474.217,-1,476.654
2,1,475.961,475.961,476.875,-1
5,0,474.206,474.206,-1,477.083
5,0,477.083,477.083,-1,477.99
0,1,477.99,477.99,478.178,-1
3,1,476.875,476.875,478.581,-1
5,0,476.654,476.654,-1,478.622
4,1,474.627,474.627,478.875,-1
5,0,476.648,476.648,-1,479.951
5,0,478.622,478.622,-1,480.27
5,0,478.178,478.178,-1,480.759
5,0,478.581,478.581,-1,480.905
5,0,478.875,478.875,-1,481.423
0,1,481.423,481.423,481.951,-1
5,0,480.905,480.905,-1,481.997
5,0,479.951,479.951,-1,482.374
5,0,481.997,481.997,-1,483.255
5,0,480.759,480.759,-1,483.712
5,0,480.27,480.27,-1,483.967
0,1,483.967,483.967,484.231,-1
5,0,482.374,482.374,-1,484.243
3,1,484.243,484.243,484.639,-1
1,1,484.231,484.231,484.885,-1
5,0,483.712,483.712,-1,485.062
1,1,484.639,484.639,485.358,-1
5,0,481.951,481.951,-1,485.809
0,1,485.062,485.062,485.905,-1
5,0,483.255,483.255,-1,486.021
1,1,485.809,485.809,486.82,-1
5,0,485.358,485.358,-1,487.547
3,1,485.905,485.905,487.903,-1
5,0,486.021,486.021,-1,488.002
5,0,484.885,484.885,-1,488.933
5,0,486.82,486.82,-1,489.158
5,0,487.547,487.547,-1,489.19
0,1,489.19,489.19,489.222,-1
5,0,487.903,487.903,-1,489.653
3,1,488.002,488.002,489.847,-1
0,1,489.158,489.158,489.896,-1
5,0,489.653,489.653,-1,491.005
5,0,489.222,489.222,-1,491.025
5,0,488.933,488.933,-1,491.04
0,1,491.025,491.025,491.742,-1
4,1,489.847,489.847,492.261,-1
5,0,491.04,491.04,-1,492.779
0,1,492.779,492.779,492.952,-1
5,0,489.896,489.896,-1,492.992
3,1,491.005,491.005,493.687,-1
4,1,491.742,491.742,493.952,-1
3,1,493.687,493.687,495.785,-1
5,0,492.261,492.261,-1,495.884
4,1,492.952,492.952,496.458,-1
5,0,492.992,492.992,-1,496.973
5,0,493.952,493.952,-1,497.605
5,0,495.785,495.785,-1,497.799
1,1,496.458,496.458,498.321,-1
3,1,495.884,495.884,498.411,-1
2,1,498.321,498.321,499.117,-1
5,0,496.973,496.973,-1,499.662
2,1,497.799,497.799,500.131,-1
5,0,497.605,497.605,-1,500.365
0,1,500.365,500.365,500.578,-1
0,1,500.131,500.131,500.641,-1
5,0,499.117,499.117,-1,501.067
2,1,499.662,499.662,501.988,-1
5,0,498.411,498.411,-1,502.016
1,1,500.641,500.641,502.343,-1
5,0,500.578,500.578,-1,502.577
5,0,502.343,502.343,-1,504.397
5,0,501.067,501.067,-1,504.484
0,1,504.484,504.484,504.723,-1
3,1,502.016,502.016,504.759,-1
5,0,502.577,502.577,-1,504.887
5,0,501.988,501.988,-1,505.912
5,0,504.759,504.759,-1,506.772
4,1,504.887,504.887,507.447,-1
5,0,504.723,504.723,-1,507.491
0,1,507.447,507.447,507.574,-1
0,1,507.491,507.491,507.741,-1
5,0,505.912,505.912,-1,508.11
5,0,504.397,504.397,-1,508.205
5,0,506.772,506.772,-1,508.616
2,1,507.574,507.574,509.409,-1
2,1,508.11,508.11,509.421,-1
5,0,507.741,507.741,-1,510.236
5,0,508.616,508.616,-1,510.869
5,0,508.205,508.205,-1,511.529
5,0,509.409,509.409,-1,511.685
0,1,511.685,511.685,511.894,-1
4,1,509.421,509.421,512.227,-1
5,0,510.236,510.236,-1,512.875
2,1,510.869,510.869,512.885,-1
5,0,512.885,512.885,-1,513.736
5,0,511.894,511.894,-1,514.051
5,0,511.529,511.529,-1,514.6
5,0,512.227,512.227,-1,515.454
5,0,513.736,513.736,-1,515.523
5,0,512.875,512.875,-1,516.42
5,0,514.6,514.6,-1,516.513
2,1,515.454,515.454,516.776,-1
5,0,514.051,514.051,-1,516.87
5,0,516.513,516.513,-1,517.739
5,0,515.523,515.523,-1,517.912
1,1,516.776,516.776,518.435,-1
0,1,517.739,517.739,518.522,-1
5,0,516.42,516.42,-1,519.458
1,1,518.435,518.435,519.659,-1
5,0,516.87,516.87,-1,520.061
3,1,518.522,518.522,520.529,-1
5,0,517.912,517.912,-1,521.081
3,1,519.659,519.659,522.033,-1
5,0,519.458,519.458,-1,522.552
1,1,522.033,522.033,522.983,-1
5,0,521.081,521.081,-1,523.233
5,0,520.061,520.061,-1,523.42
1,1,522.552,522.552,523.53,-1
5,0,520.529,520.529,-1,523.641
0,1,523.641,523.641,524.183,-1
5,0,523.42,523.42,-1,525.386
5,0,522.983,522.983,-1,526.101
5,0,523.233,523.233,-1,526.462
5,0,523.53,523.53,-1,526.49
5,0,524.183,524.183,-1,526.492
0,1,526.49,526.49,527.13,-1
5,0,525.386,525.386,-1,527.679
2,1,526.101,526.101,528.058,-1
3,1,526.462,526.462,528.272,-1
1,1,527.679,527.679,529.027,-1
5,0,528.272,528.272,-1,529.556
3,1,526.492,526.492,529.637,-1
5,0,529.027,529.027,-1,530.733
1,1,529.556,529.556,530.948,-1
4,1,527.13,527.13,530.99,-1
5,0,528.058,528.058,-1,531.067
0,1,530.948,530.948,531.824,-1
2,1,530.733,530.733,531.953,-1
5,0,529.637,529.637,-1,533.098
3,1,530.99,530.99,533.147,-1
5,0,531.067,531.067,-1,533.399
1,1,533.098,533.098,533.708,-1
5,0,531.953,531.953,-1,534.1
5,0,531.824,531.824,-1,534.58
2,1,533.147,533.147,534.76,-1
1,1,533.708,533.708,534.86,-1
0,1,534.76,534.76,534.887,-1
5,0,533.399,533.399,-1,534.918
0,1,534.58,534.58,535.016,-1
1,1,535.016,535.016,536.483,-1
5,0,534.1,534.1,-1,536.599
5,0,534.918,534.918,-1,536.741
5,0,534.887,534.887,-1,537.26
5,0,534.86,534.86,-1,538.063
5,0,536.483,536.483,-1,538.149
5,0,536.741,536.741,-1,538.504
3,1,537.26,537.26,538.942,-1
5,0,536.599,536.599,-1,539.508
2,1,538.149,538.149,539.829,-1
2,1,539.829,539.829,540.427,-1
5,0,538.063,538.063,-1,540.634
0,1,540.634,540.634,540.808,-1
5,0,538.504,538.504,-1,541.389
5,0,539.508,539.508,-1,541.754
4,1,538.942,538.942,542.293,-1
4,1,541.389,541.389,543.087,-1
5,0,540.427,540.427,-1,543.562
5,0,541.754,541.754,-1,543.788
5,0,540.808,540.808,-1,543.971
5,0,543.087,543.087,-1,544.255
5,0,542.293,542.293,-1,544.42
5,0,543.562,543.562,-1,545.312
5,0,544.42,544.42,-1,546.38
5,0,543.971,543.971,-1,546.963
5,0,543.788,543.788,-1,547.274
5,0,544.255,544.255,-1,547.773
5,0,545.312,545.312,-1,548.217
5,0,546.38,546.38,-1,548.958
5,0,546.963,546.963,-1,549.068
4,1,547.274,547.274,549.678,-1
1,1,549.678,549.678,550.41,-1
5,0,547.773,547.773,-1,550.584
5,0,548.217,548.217,-1,550.651
5,0,549.068,549.068,-1,551.236
3,1,548.958,548.958,551.699,-1
5,0,550.584,550.584,-1,551.973
5,0,550.41,550.41,-1,552.871
2,1,551.236,551.236,552.94,-1
3,1,550.651,550.651,553.239,-1
0,1,552.94,552.94,553.816,-1
5,0,552.871,552.871,-1,554.23
5,0,551.973,551.973,-1,554.454
5,0,551.699,551.699,-1,554.605
2,1,554.454,554.454,554.801,-1
0,1,554.23,554.23,554.986,-1
2,1,553.239,553.239,555.344,-1
0,1,554.605,554.605,555.43,-1
5,0,553.816,553.816,-1,555.671
5,0,554.801,554.801,-1,556.572
0,1,556.572,556.572,557.291,-1
5,0,555.43,555.43,-1,557.828
5,0,554.986,554.986,-1,558.597
5,0,555.344,555.344,-1,558.637
5,0,555.671,555.671,-1,558.859
4,1,558.637,558.637,560.308,-1
5,0,557.828,557.828,-1,560.415
5,0,557.291,557.291,-1,560.506
5,0,558.859,558.859,-1,561.324
5,0,558.597,558.597,-1,561.448
0,1,561.324,561.324,561.934,-1
5,0,560.308,560.308,-1,562.348
5,0,560.415,560.415,-1,562.611
5,0,560.506,560.506,-1,562.979
0,1,562.979,562.979,563.172,-1
5,0,561.934,561.934,-1,563.516
1,1,563.172,563.172,563.683,-1
4,1,561.448,561.448,563.946,-1
5,0,562.348,562.348,-1,564.857
4,1,562.611,562.611,565.04,-1
3,1,564.857,564.857,566.525,-1
5,0,563.683,563.683,-1,566.633
5,0,565.04,565.04,-1,566.867
5,0,563.946,563.946,-1,567.054
5,0,563.516,563.516,-1,567.233
2,1,567.233,567.233,568.097,-1
5,0,566.867,566.867,-1,568.478
3,1,568.478,568.478,569.219,-1
5,0,566.525,566.525,-1,569.836
3,1,567.054,567.054,569.95,-1
5,0,566.633,566.633,-1,569.999
5,0,568.097,568.097,-1,570.644
2,1,569.836,569.836,570.8,-1
3,1,569.219,569.219,570.859,-1
1,1,570.859,570.859,571.919,-1
5,0,569.95,569.95,-1,572.149
5,0,569.999,569.999,-1,572.874
5,0,570.8,570.8,-1,573.147
5,0,570.644,570.644,-1,573.153
1,1,573.153,573.153,573.754,-1
2,1,572.874,572.874,573.997,-1
2,1,573.147,573.147,574.425,-1
5,0,571.919,571.919,-1,574.671
5,0,572.149,572.149,-1,574.696
2,1,573.997,573.997,575.014,-1
1,1,574.425,574.425,575.352,-1
3,1,573.754,573.754,575.447,-1
5,0,574.696,574.696,-1,577.439
3,1,575.014,575.014,577.528,-1
5,0,574.671,574.671,-1,577.856
3,1,575.447,575.447,578.018,-1
1,1,577.439,577.439,578.168,-1
5,0,575.352,575.352,-1,578.217
0,1,578.168,578.168,578.521,-1
0,1,578.217,578.217,579.01,-1
2,1,577.856,577.856,579.283,-1
3,1,578.018,578.018,579.419,-1
0,1,579.419,579.419,580.203,-1
5,0,577.528,577.528,-1,580.666
4,1,578.521,578.521,580.77,-1
3,1,579.283,579.283,580.953,-1
1,1,580.666,580.666,581.305,-1
0,1,581.305,581.305,581.762,-1
5,0,579.01,579.01,-1,582.026
5,0,580.77,580.77,-1,582.405
5,0,580.203,580.203,-1,582.96
5,0,580.953,580.953,-1,583.763
5,0,581.762,581.762,-1,583.79
5,0,582.96,582.96,-1,585.126
3,1,582.405,582.405,585.132,-1
5,0,582.026,582.026,-1,585.409
5,0,583.763,583.763,-1,585.446
1,1,585.446,585.446,586.095,-1
5,0,585.132,585.132,-1,586.811
5,0,583.79,583.79,-1,587.422
5,0,586.095,586.095,-1,587.592
3,1,586.811,586.811,588.058,-1
0,1,587.422,587.422,588.095,-1
5,0,585.126,585.126,-1,588.817
5,0,585.409,585.409,-1,589.24
1,1,589.24,589.24,589.498,-1
5,0,588.058,588.058,-1,589.776
5,0,588.095,588.095,-1,590.192
4,1,587.592,587.592,590.241,-1
1,1,589.498,589.498,590.54,-1
0,1,590.54,590.54,591.019,-1
5,0,588.817,588.817,-1,591.207
5,0,589.776,589.776,-1,592.166
5,0,590.192,590.192,-1,593.141
